azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
32,60,5150,500,4000,"[[0.006254746695513829, -0.0011283775785271687, -6.482287298109109e-05, 0.00017658580483377405], [-0.0011283751355776845, 0.0061939038205775345, -0.0005946372575183802, -0.0006069828284095162], [6.479816533820729e-05, 0.0005946375145674937, 6.942068874842797e-05, 0.006120377562737604], [0.0001766104816594833, -0.0006069871179974645, -0.006120377849348375, 0.00013026356363500334]]","[[ 1.         -0.1804034  -0.01036379  0.02823229]
 [-0.18040301  0.99027253 -0.09506976 -0.09704355]
 [ 0.01035984  0.0950698   0.01109888  0.97851725]
 [ 0.02823623 -0.09704424 -0.9785173   0.02082635]]","[2.575123822980825e-20, -3.6726798798013255e-20]","[-2.902862022900249e-19, -1.664370856339837e-20]","[0.006431332496846406, 0.006078160887371125]",,,"[2.53471711940374e-25, 2.548040627575047e-25]","[2.514193013816935e-25, 2.532824190199468e-25]","[9.750971798691731e-27, 1.009450707803637e-26]","[1.152713141655378e-26, 1.14874466821216e-26]","[4.792517973557616e-26, 4.70393259213355e-26]","[4.760242551345094e-26, 4.668382238395613e-26]"
33,60,5150,500,4000,"[[0.006100166298154203, -0.0016212841993401522, -2.4602901315390276e-05, 0.00015188859518319703], [-0.0016212861633387184, 0.00605790443119256, -0.0004620078893257071, -0.0005260250927269471], [2.4622927507777338e-05, 0.00046201403590027165, -0.0005036175697521095, 0.005838947647019421], [0.0001518643840314825, -0.0005260136407025823, -0.00583894804895517, -0.000461355702838013]]","[[ 1.         -0.26577705 -0.00403315  0.02489909]
 [-0.26577737  0.99307201 -0.07573693 -0.08623127]
 [ 0.00403644  0.07573794 -0.08255801  0.95717844]
 [ 0.02489512 -0.08622939 -0.9571785  -0.07563002]]","[2.0221741504156842e-19, -1.3453373292312564e-19]","[-2.299385676063521e-19, 1.2934836030947134e-19]","[0.006252054889933803, 0.005948277699732786]",,,"[2.481667027977563e-25, 2.495694235267953e-25]","[2.461370245590646e-25, 2.479629705514356e-25]","[9.602821370448523e-27, 9.910509338477354e-27]","[1.125572771541215e-26, 1.124972033229177e-26]","[4.744904093276975e-26, 4.653860568126924e-26]","[4.712708257453475e-26, 4.619180876448125e-26]"
34,60,5150,500,4000,"[[0.006040820469695664, -0.001878821273245109, -2.0803041091832665e-05, 0.00016010022250834805], [-0.0018788268982459205, 0.006002165627593885, -0.0004247023466506803, -0.0005090225258101834], [2.0871866678439245e-05, 0.0004246830388777182, -0.0007120194556412243, 0.005678783845915116], [0.00016002523605117129, -0.0005090178727199513, -0.005678782149421329, -0.0006733646139859446]]","[[ 1.         -0.31102088 -0.00344374  0.02650306]
 [-0.31102181  0.99360106 -0.07030541 -0.08426381]
 [ 0.00345514  0.07030221 -0.117868    0.9400683 ]
 [ 0.02649065 -0.08426304 -0.94006802 -0.11146907]]","[4.418866102311297e-21, 1.5311839661446536e-20]","[6.664960520423897e-20, -1.3500464419743868e-19]","[0.006200920688828252, 0.005880720243985871]",,,"[2.457001480920628e-25, 2.471619015839787e-25]","[2.436631273820839e-25, 2.45515326832172e-25]","[9.44364144221023e-27, 9.83065884542956e-27]","[1.106649611864404e-26, 1.115532169264314e-26]","[4.720663531924405e-26, 4.632723946057216e-26]","[4.688861280434094e-26, 4.598598055617239e-26]"
35,60,5150,500,4000,"[[0.006018781448024042, -0.0020589069912225837, -2.238731885252789e-05, 0.00018150798281483534], [-0.0020589551142468922, 0.005976890163578875, -0.00043367782116509663, -0.0005302730081092797], [2.2674723430215154e-05, 0.0004343211714677367, -0.0007385609807748917, 0.005587449572164085], [0.00018092548966378588, -0.0005295591295941037, -0.005587498384595201, -0.0006966697524091933]]","[[ 1.         -0.34208037 -0.00371958  0.03015693]
 [-0.34208837  0.99303991 -0.07205409 -0.08810305]
 [ 0.00376733  0.07216098 -0.12270939  0.92833568]
 [ 0.03006015 -0.08798444 -0.92834379 -0.1157493 ]]","[1.3142685946054168e-19, 4.97154186677375e-21]","[1.317238764506023e-19, -7.830035745915266e-19]","[0.006200289427463463, 0.005837273462031417]",,,"[2.444174203204446e-25, 2.459517124204015e-25]","[2.423640551442849e-25, 2.442851580289863e-25]","[9.242067243349116e-27, 9.773252893677007e-27]","[1.08725205836909e-26, 1.110268425046791e-26]","[4.704318981414735e-26, 4.622131749267211e-26]","[4.673194693454322e-26, 4.588489762146307e-26]"
36,60,5150,500,4000,"[[0.006233490514777135, -0.0024370807321370835, -9.18216787308907e-05, 0.000287300484102941], [-0.0024373410208577326, 0.006180994109411499, -0.00045447426605913703, -0.0005962087947004007], [8.918958538649288e-05, 0.00046506116253260176, -0.0006415865120100412, 0.0056750425865242605], [0.00028591825703745645, -0.0005869081218469626, -0.005675942197009559, -0.000589098460731015]]","[[ 1.         -0.39096566 -0.01473038  0.04608982]
 [-0.39100742  0.99157833 -0.07290847 -0.09564606]
 [ 0.01430813  0.07460686 -0.10292572  0.91041168]
 [ 0.04586808 -0.09415401 -0.910556   -0.09450539]]","[1.8562017333666023e-20, 2.30514839723428e-19]","[-3.9178116359987867e-20, -1.9489395412463298e-19]","[0.006520790995330182, 0.005946190027437108]",,,"[2.441095221214925e-25, 2.455163751187429e-25]","[2.421277492791372e-25, 2.439481814541025e-25]","[8.834446821005908e-27, 9.534920994862968e-27]","[1.038199147543135e-26, 1.075409730217302e-26]","[4.689408203964859e-26, 4.616532364946436e-26]","[4.659535646932036e-26, 4.583990872504646e-26]"
37,60,5150,500,4000,"[[0.006575258485997121, -0.002941768920155724, -0.0001674046810994962, 0.00042362376844104466], [-0.002941798695212536, 0.006504731300072196, -0.0004948659964366612, -0.0006857815076442072], [0.00015474743077536617, 0.0005154240533796644, -0.0003836693788154356, 0.005829547235757627], [0.0004282049433981808, -0.0006703368498700398, -0.005831677986156722, -0.00031317439338617514]]","[[ 1.         -0.44739974 -0.02545979  0.06442694]
 [-0.44740427  0.98927385 -0.07526183 -0.10429727]
 [ 0.02353481  0.07838841 -0.05835046  0.8865883 ]
 [ 0.06512367 -0.10194836 -0.88691235 -0.04762921]]","[-3.840133855731932e-20, -2.765350562623417e-19]","[-3.0895850880984037e-19, 2.995108970257275e-20]","[0.006998882250627999, 0.006151634714207149]",,,"[2.445334551531084e-25, 2.457942551995387e-25]","[2.426636329221628e-25, 2.44384978210325e-25]","[8.275683651245785e-27, 9.177895276859839e-27]","[9.701389553530085e-27, 1.02334853076368e-26]","[4.675499113433694e-26, 4.614999413159407e-26]","[4.647495486183232e-26, 4.584011271748734e-26]"
38,60,5150,500,4000,"[[0.006981587026590247, -0.0035307811011772465, -0.00018893866698018342, 0.0005518630528822694], [-0.0035298741825221932, 0.00688828151079215, -0.0005778342283500712, -0.0007833190623678572], [0.0001626522067258434, 0.0006046119249176571, 0.00011460208659570313, 0.005965203944439294], [0.0005658607148916546, -0.0007670260811490312, -0.005968631615586715, 0.0002078402110266846]]","[[ 1.         -0.50572758 -0.02706242  0.0790455 ]
 [-0.50559768  0.98663549 -0.08276546 -0.11219785]
 [ 0.02329731  0.08660093  0.0164149   0.85441948]
 [ 0.08105044 -0.10986414 -0.85491044  0.02976977]]","[1.3918493337387376e-19, 5.376820125649678e-20]","[-1.8550933576626155e-19, -1.0379790229375865e-19]","[0.007533450075371334, 0.006429723970207657]",,,"[2.457824752887434e-25, 2.470770283827969e-25]","[2.439991240965605e-25, 2.458064248076765e-25]","[7.571941421901721e-27, 8.702862949210597e-27]","[8.90284521812867e-27, 9.623336443917806e-27]","[4.662793526981551e-26, 4.618307011874167e-26]","[4.637379026354475e-26, 4.589313470519863e-26]"
39,60,5150,500,4000,"[[0.007352422933843061, -0.004188905509310337, 2.7737574531531734e-05, 0.0005209979020844799], [-0.00418520842445755, 0.007236143314448159, -0.0008307184767427777, -0.0008385056627533362], [-7.033108478907688e-05, 0.0008569162044006213, 0.0012232507191780747, 0.005832090894636943], [0.0005460966355048922, -0.0008305656882432206, -0.005835522196738091, 0.0013394208858135124]]","[[ 1.         -0.5697313   0.00377258  0.07086071]
 [-0.56922847  0.98418486 -0.11298568 -0.11404481]
 [-0.0095657   0.11654882  0.16637382  0.79322027]
 [ 0.07427438 -0.1129649  -0.79368696  0.18217408]]","[-2.1064590148692773e-19, -1.2506150386125956e-19]","[4.3038265271865037e-19, -8.927713294314753e-21]","[0.007873420831641281, 0.006831425028039577]",,,"[2.4943591951739e-25, 2.518356430542739e-25]","[2.475300390161721e-25, 2.504181375918207e-25]","[6.574395713297976e-27, 7.906721458723843e-27]","[7.981547455383014e-27, 8.941637268628694e-27]","[4.651999120817865e-26, 4.635178787622959e-26]","[4.630809719913443e-26, 4.609253893265698e-26]"
40,60,5150,500,4000,"[[0.029041247639656827, 0.022821085385038735, -0.015948483606880323, -0.001748673503153149], [-0.02131835573781333, -0.015330277617422871, 0.016494102769376753, 0.0035467719558810343], [0.01628926040049992, 0.01755726401847883, -0.004334187243302408, -0.0018647904594893527], [-0.007642095967176515, -0.006535070347477897, 0.00535664653204292, -0.007223639123937988]]","[[ 1.          0.78581629 -0.54916661 -0.06021344]
 [-0.73407162 -0.52787944  0.56795434  0.12212877]
 [ 0.56090085  0.60456301 -0.14924246 -0.06421179]
 [-0.26314627 -0.22502719  0.1844496  -0.24873722]]","[-9.155521443130064e-21, 6.591290978446635e-20]","[-2.1108242204032197e-20, -1.3232085999597101e-20]","[0.008762578858092587, 0.009885440292254062]",,,"[2.448864042021803e-25, 2.463020511509576e-25]","[2.429058951825111e-25, 2.443914777242305e-25]","[6.115515747619776e-27, 6.550917463768575e-27]","[7.22793219220309e-27, 7.623066666724732e-27]","[4.574128021512408e-26, 4.565568614159124e-26]","[4.554691095380303e-26, 4.544617471570121e-26]"
41,60,5150,500,4000,"[[0.018875517438667708, 0.014739840063083764, -0.010056392248251776, -0.0006869641139186551], [-0.013520721696098331, -0.009579772502421719, 0.011234270545211563, 0.0014994559179348384], [0.010822079166376194, 0.012063007681967506, -0.002520098578900918, -0.0016339140272294643], [-0.0043518406638044385, -0.004170613659831834, 0.0024475747727007125, -0.005742229997418605]]","[[ 1.          0.78089727 -0.53277439 -0.03639445]
 [-0.71630999 -0.5075237   0.59517683  0.0794392 ]
 [ 0.57333947  0.63908222 -0.1335115  -0.08656261]
 [-0.23055477 -0.22095361  0.12966928 -0.30421577]]","[9.397047883828028e-20, 3.6989919932838935e-20]","[4.8809793354821096e-21, -8.566521474212172e-20]","[0.008559487400097826, 0.009206054564887685]",,,"[2.436752663774998e-25, 2.440115931607332e-25]","[2.418865435582913e-25, 2.422864252705673e-25]","[5.795420845444319e-27, 6.033292105803367e-27]","[6.579949822676571e-27, 6.762913986501932e-27]","[4.560546896372235e-26, 4.553360840214816e-26]","[4.542021691792309e-26, 4.534677399756404e-26]"
42,60,5150,500,4000,"[[0.013322965278863902, 0.010267548704013132, -0.0068593364873160145, -0.00017217767739849865], [-0.009266965670183423, -0.006481613168617456, 0.008285606212851803, 0.0004612790739093269], [0.007694365031259191, 0.008932197700675305, -0.0015385485138802604, -0.0014320164714360158], [-0.002724480247951624, -0.002936970648721144, 0.0010152834264014205, -0.004771257782578491]]","[[ 1.          0.77066543 -0.51485059 -0.01292338]
 [-0.6955633  -0.48649929  0.62190406  0.03462285]
 [ 0.57752646  0.67043616 -0.11548094 -0.10748482]
 [-0.20449503 -0.22044422  0.07620551 -0.35812281]]","[2.701825583768193e-20, 1.3808369502657602e-19]","[-1.0054107768728078e-19, 3.036378870389038e-19]","[0.007646267200319014, 0.007846485859036086]",,,"[2.43403051235519e-25, 2.430316109303576e-25]","[2.41798864297734e-25, 2.415169856072443e-25]","[5.437332744317979e-27, 5.589237530652872e-27]","[5.922306254771893e-27, 5.980299668960367e-27]","[4.554949936469713e-26, 4.54976813428841e-26]","[4.537612723482497e-26, 4.533101362429326e-26]"
43,60,5150,500,4000,"[[0.00968841295612616, 0.007319920005914525, -0.00479952498500222, 9.773909583901008e-05], [-0.006507530742196679, -0.004499883958190399, 0.006270955653377175, -0.00011506354662518158], [0.005582033344461093, 0.006783208919899471, -0.0009475399757124399, -0.0012200265181659645], [-0.0017661170080697766, -0.0021352924173832057, 0.00022769930257651, -0.003968245495051289]]","[[ 1.          0.75553344 -0.49538815  0.01008825]
 [-0.67168181 -0.46446038  0.64726346 -0.01187641]
 [ 0.5761556   0.70013623 -0.09780136 -0.12592635]
 [-0.18229167 -0.22039651  0.02350223 -0.40958674]]","[2.727280572824364e-20, -1.420290187688609e-19]","[3.9233298579714594e-19, -3.1519242538930964e-19]","[0.0065854508360131455, 0.006453906587163074]",,,"[2.435351181084964e-25, 2.426786931823519e-25]","[2.421011000445676e-25, 2.413663000833234e-25]","[5.058814938848648e-27, 5.171349066946979e-27]","[5.265133299381407e-27, 5.242875523790471e-27]","[4.552454889204477e-26, 4.549233248185355e-26]","[4.53649032211721e-26, 4.534465011829981e-26]"
44,60,5150,500,4000,"[[0.007109418592530156, 0.005231259821093962, -0.003374899272042328, 0.00022901583367680755], [-0.004587146436953224, -0.0031385272764741933, 0.0047695947778800245, -0.0004217637765558378], [0.004052775910609368, 0.005178088479802271, -0.0005793797106691961, -0.001006017637685535], [-0.0011582606134330471, -0.0015615651140677507, -0.00020146950546227823, -0.0032554342476911677]]","[[ 1.          0.73582105 -0.4747082   0.03221302]
 [-0.64522104 -0.44146047  0.67088394 -0.05932465]
 [ 0.57005729  0.72834205 -0.08149467 -0.14150491]
 [-0.16291918 -0.21964737 -0.02833839 -0.45790443]]","[9.283900492913903e-20, 1.980686355111214e-20]","[7.44759938629981e-20, 9.413003943679959e-20]","[0.005519802842522425, 0.005175281878978086]",,,"[2.439000939314556e-25, 2.427247713281486e-25]","[2.426156140739933e-25, 2.415917396132798e-25]","[4.668553236502293e-27, 4.765541156179268e-27]","[4.618552742171463e-27, 4.545256983298066e-27]","[4.551594534277219e-26, 4.550114078137602e-26]","[4.537141930260224e-26, 4.537160412125433e-26]"
45,60,5150,500,4000,"[[0.005198870503838117, 0.003701434744627544, -0.0023557533044668826, 0.0002755996964335475], [-0.0032065956318955867, -0.002171107774948388, 0.0036002457511076433, -0.0005557730026215676], [0.002910198449080464, 0.003925414411673901, -0.000348401778040459, -0.0008006868510675929], [-0.0007580484373670834, -0.001131432020794261, -0.0004105202637597307, -0.0026130592514368757]]","[[ 1.          0.71196902 -0.45312791  0.05301146]
 [-0.61678698 -0.41761144  0.69250537 -0.10690264]
 [ 0.55977514  0.75505139 -0.0670149  -0.15401169]
 [-0.14581022 -0.21763035 -0.07896336 -0.50262057]]","[1.4023806568380378e-20, 1.4174480379400563e-20]","[-5.172228425497973e-20, -8.246671156134572e-21]","[0.004503766106128157, 0.004050302473576085]",,,"[2.444236646108643e-25, 2.430654358400445e-25]","[2.432615132534213e-25, 2.420775027733393e-25]","[4.270841547558274e-27, 4.363657838154514e-27]","[3.991351866091457e-27, 3.888052157366845e-27]","[4.551705680215969e-26, 4.551679059557445e-26]","[4.538869649790311e-26, 4.540469414150199e-26]"
0,60,5300,500,4000,"[[0.009160997955758966, -0.00013879591233911456, -1.4701967394320235e-06, 1.0281642810805745e-07], [-0.00013879591418076813, 0.00916099765263608, -8.837411865015814e-08, -1.8369724374533477e-06], [1.469970252945985e-06, 1.121776792738954e-07, -0.009092694950550663, 0.0011079340018915432], [1.0356591116117752e-07, -1.8355333451230148e-06, -0.0011079340043464523, -0.009092694647443314]]","[[ 1.00000000e+00 -1.51507415e-02 -1.60484343e-04  1.12232781e-05]
 [-1.51507417e-02  9.99999967e-01 -9.64677856e-06 -2.00520996e-04]
 [ 1.60459620e-04  1.22451375e-05 -9.92544152e-01  1.20940318e-01]
 [ 1.13050905e-05 -2.00363907e-04 -1.20940318e-01 -9.92544119e-01]]","[2.1030987302772726e-19, -2.3549490453082576e-19]","[6.892689106374729e-20, 9.482362397945208e-21]","[0.009161100767199804, 0.0091608951343437]",,,"[2.252178362718474e-25, 2.25210235598764e-25]","[2.256841209222451e-25, 2.256763870314837e-25]","[1.11888420320864e-26, 1.118851941530083e-26]","[9.105057927815513e-27, 9.104820155720703e-27]","[4.660750889850612e-26, 4.6605390049198e-26]","[4.607793710798698e-26, 4.607582613232414e-26]"
1,60,5300,500,4000,"[[0.009162336866955008, -0.0001350105548243571, -3.3780454892395577e-06, 6.891708509476808e-08], [-0.00013501048512376806, 0.009162309392257529, 1.3607203736428316e-06, 2.2139959144176123e-05], [3.3815024129501063e-06, -1.3790877176212939e-06, -0.009093969627017062, 0.0011090101682468079], [1.4246009435628344e-08, 2.2139247695748904e-05, -0.0011090101803998777, -0.009093942152410684]]","[[ 1.00000000e+00 -1.47353843e-02 -3.68688200e-04  7.52178032e-06]
 [-1.47353767e-02  9.99997001e-01  1.48512371e-04  2.41640964e-03]
 [ 3.69065497e-04 -1.50517028e-04 -9.92538231e-01  1.21040100e-01]
 [ 1.55484454e-06  2.41633199e-03 -1.21040101e-01 -9.92535232e-01]]","[-9.301115150805921e-20, 2.0830723828121872e-19]","[-8.183781325272891e-20, 1.7651110571911892e-20]","[0.009162405779052116, 0.009162267944882006]",,,"[2.252021203773515e-25, 2.252266515991545e-25]","[2.256719205354854e-25, 2.256954480379948e-25]","[1.119848214904516e-26, 1.118278733171931e-26]","[9.118871511234023e-27, 9.089890002873828e-27]","[4.662395584283935e-26, 4.659084584539437e-26]","[4.609055156910465e-26, 4.606476053326465e-26]"
2,60,5300,500,4000,"[[0.009166457895471714, -0.0001234225265397031, -5.340099389100709e-06, 3.400818507294008e-08], [-0.00012342242630183648, 0.009166339613214163, 2.8557624788080096e-06, 4.617084292018883e-05], [5.342518603906024e-06, -2.839729980690867e-06, -0.009097894475095042, 0.0011122163953359088], [-7.498015898114573e-09, 4.6172099715565054e-05, -0.0011122163426678657, -0.00909777619289169]]","[[ 1.00000000e+00 -1.34645823e-02 -5.82569565e-04  3.71006832e-06]
 [-1.34645713e-02  9.99987096e-01  3.11544820e-04  5.03693394e-03]
 [ 5.82833485e-04 -3.09795781e-04 -9.92520184e-01  1.21335461e-01]
 [-8.17984000e-07  5.03707105e-03 -1.21335455e-01 -9.92507280e-01]]","[-4.634082059895591e-20, -2.5252624109255966e-19]","[1.6839015524215255e-19, 1.7398685976165748e-19]","[0.009166491898666581, 0.009166423882296472]",,,"[2.251869561566999e-25, 2.252434875471341e-25]","[2.256665266438138e-25, 2.257210989692366e-25]","[1.121212601615075e-26, 1.118092908689492e-26]","[9.131599642766126e-27, 9.073790375567817e-27]","[4.664243641788373e-26, 4.657804356055277e-26]","[4.610485425331894e-26, 4.605507776603545e-26]"
3,60,5300,500,4000,"[[0.009173411381652346, -0.00010395235937280846, -7.4124063858769435e-06, 6.454120108641243e-08], [-0.000103952283261129, 0.009173137285728996, 4.362652540770308e-06, 7.038975566186161e-05], [7.413639415966679e-06, -4.329957762164674e-06, -0.009104482328641346, 0.0011176104317016323], [4.13349443095402e-08, 7.03918868128814e-05, -0.0011176102963754311, -0.009104208232761967]]","[[ 1.00000000e+00 -1.13319195e-02 -8.08031612e-04  7.03568154e-06]
 [-1.13319112e-02  9.99970121e-01  4.75575809e-04  7.67323657e-03]
 [ 8.08166025e-04 -4.72011728e-04 -9.92485996e-01  1.21831496e-01]
 [ 4.50595123e-06  7.67346889e-03 -1.21831481e-01 -9.92456116e-01]]","[4.776250484338347e-20, -6.349809345628885e-20]","[4.313939716821535e-19, -3.222154647788359e-20]","[0.009173475917859428, 0.009173346835457324]",,,"[2.251724115188364e-25, 2.252611494589868e-25]","[2.256681652635005e-25, 2.257538277770028e-25]","[1.122992838197758e-26, 1.118299305639004e-26]","[9.14326999131343e-27, 9.056480496886216e-27]","[4.666316436652801e-26, 4.656699877629233e-26]","[4.612106398515506e-26, 4.604678257740112e-26]"
4,60,5300,500,4000,"[[0.009183437172081076, -7.618254040031233e-05, -9.763740873568574e-06, 1.9138915798330947e-07], [-7.618268684447815e-05, 0.009182939060901776, 5.885824644157585e-06, 9.496583301633223e-05], [9.762028536993165e-06, -5.875290006775881e-06, -0.009113928670112428, 0.0011251595980589489], [2.1852116682896194e-07, 9.496636787076456e-05, -0.0011251595578582563, -0.009113430558956276]]","[[ 1.00000000e+00 -8.29564563e-03 -1.06319025e-03  2.08406890e-05]
 [-8.29566157e-03  9.99945760e-01  6.40917397e-04  1.03409901e-02]
 [ 1.06300379e-03 -6.39770262e-04 -9.92431102e-01  1.22520531e-01]
 [ 2.37951393e-05  1.03410484e-02 -1.22520527e-01 -9.92376862e-01]]","[-7.245563311902904e-20, -1.9389074767206653e-20]","[3.876915914219653e-19, -4.473013435147977e-20]","[0.009183628556239526, 0.009183245777923768]",,,"[2.25158549778508e-25, 2.252799031932407e-25]","[2.256771407102272e-25, 2.257940759487417e-25]","[1.125209390152773e-26, 1.118910065989633e-26]","[9.153892660737126e-27, 9.037903896877832e-27]","[4.668640457356285e-26, 4.655774074587557e-26]","[4.613945181254592e-26, 4.603989225158395e-26]"
5,60,5300,500,4000,"[[0.009196816993691875, -3.97953461817634e-05, -1.2270795786651242e-05, 5.131055937760868e-07], [-3.979515506576884e-05, 0.009196024514132095, 7.439396540901953e-06, 0.00011987391460496577], [1.2272489446217297e-05, -7.467245035831237e-06, -0.009126402663549946, 0.0011351553141189816], [4.867446952393613e-07, 0.00011987224652188704, -0.0011351554786601379, -0.009125610184030294]]","[[ 1.00000000e+00 -4.32707818e-03 -1.33424377e-03  5.57916499e-05]
 [-4.32705740e-03  9.99913831e-01  8.08909925e-04  1.30342829e-02]
 [ 1.33442793e-03 -8.11937983e-04 -9.92343620e-01  1.23429151e-01]
 [ 5.29253431e-05  1.30341015e-02 -1.23429169e-01 -9.92257451e-01]]","[-3.427824089903583e-20, 2.5034427869075397e-19]","[-9.48919245176664e-21, 2.266438235201604e-19]","[0.009197330094278656, 0.009196303883091663]",,,"[2.251455040453961e-25, 2.253000258464215e-25]","[2.256939597875849e-25, 2.258423361195482e-25]","[1.127892637136675e-26, 1.119933355585717e-26]","[9.163478401034682e-27, 9.017978808323887e-27]","[4.671252901812636e-26, 4.655033684028837e-26]","[4.616039250418816e-26, 4.603446014583153e-26]"
6,60,5300,500,4000,"[[0.009214030791499, 5.914135944555185e-06, -1.513404146649748e-05, 9.773858982586208e-07], [5.913881928016479e-06, 0.009212868451613067, 9.082793888055696e-06, 0.000145278440660431], [1.5132084547961456e-05, -9.075503245191962e-06, -0.009142264267010354, 0.0011477147479067621], [1.008720005396546e-06, 0.00014527890662755535, -0.0011477147160358998, -0.009141101927152612]]","[[ 1.00000000e+00  6.41861969e-04 -1.64249955e-03  1.06075823e-04]
 [ 6.41834400e-04  9.99873851e-01  9.85756841e-04  1.57670887e-02]
 [ 1.64228717e-03 -9.84965587e-04 -9.92211169e-01  1.24561636e-01]
 [ 1.09476518e-04  1.57671393e-02 -1.24561632e-01 -9.92085021e-01]]","[-7.961823505602841e-20, -1.0195888499184146e-19]","[1.854310431355683e-19, 2.52465773152617e-19]","[0.009215008172380643, 0.009213053400585192]",,,"[2.251339324296247e-25, 2.253216853299549e-25]","[2.257197453853852e-25, 2.258991748362127e-25]","[1.131091506086639e-26, 1.121405017187501e-26]","[9.17204146038418e-27, 8.99661135020302e-27]","[4.674208417336178e-26, 4.654489384906743e-26]","[4.618444100083617e-26, 4.60305810104873e-26]"
7,60,5300,500,4000,"[[0.009235553171847571, 6.177555915765076e-05, -1.8412932384872657e-05, 1.7361881210995475e-06], [6.177549654001226e-05, 0.009233938065243493, 1.077270544572704e-05, 0.0001713828693997085], [1.841249593904657e-05, -1.077384040661279e-05, -0.009161818316720985, 0.0011630099722924625], [1.743031259518723e-06, 0.000171382820625832, -0.0011630099897156968, -0.009160203210118217]]","[[ 1.00000000e+00  6.68888566e-03 -1.99370109e-03  1.87989619e-04]
 [ 6.68887888e-03  9.99825121e-01  1.16643857e-03  1.85568602e-02]
 [ 1.99365383e-03 -1.16656146e-03 -9.92016195e-01  1.25927484e-01]
 [ 1.88730575e-04  1.85568550e-02 -1.25927486e-01 -9.91841316e-01]]","[-1.3376152905127895e-19, 1.5096249835578526e-19]","[2.0039530940652453e-19, -2.546852511283339e-19]","[0.009237289354939922, 0.00923381697869961]",,,"[2.251238290320704e-25, 2.25345685043162e-25]","[2.257551254572617e-25, 2.259658844709081e-25]","[1.134854570904818e-26, 1.123356909459472e-26]","[9.179567426006353e-27, 8.97371496358426e-27]","[4.677561806437576e-26, 4.654170964525876e-26]","[4.621215223826425e-26, 4.602853106061822e-26]"
8,60,5300,500,4000,"[[0.009262144718802077, 0.00012882614864077706, -2.2249559142173754e-05, 2.816456660897676e-06], [0.00012882627277379516, 0.009259984124599866, 1.2551446547081486e-05, 0.0001983893194057694], [2.225031680126637e-05, -1.2550143134123457e-05, -0.009185581523535054, 0.0011813785528550797], [2.8047690126749595e-06, 0.00019838932125709042, -0.0011813785247381508, -0.009183420929336591]]","[[ 1.00000000e+00  1.39088896e-02 -2.40220379e-03  3.04082558e-04]
 [ 1.39089030e-02  9.99766729e-01  1.35513393e-03  2.14193716e-02]
 [ 2.40228559e-03 -1.35499320e-03 -9.91733751e-01  1.27549136e-01]
 [ 3.02820685e-04  2.14193718e-02 -1.27549133e-01 -9.91500479e-01]]","[9.883117304567115e-21, 8.912997562074027e-20]","[3.5982374920784265e-21, 3.411172689651393e-19]","[0.009264961170419162, 0.009259328257100434]",,,"[2.251160035121219e-25, 2.253726064804717e-25]","[2.258016798711115e-25, 2.260436578957666e-25]","[1.13925068965013e-26, 1.125834413871679e-26]","[9.186053478766286e-27, 8.949161907014984e-27]","[4.681399479460461e-26, 4.654111488695051e-26]","[4.624440155774032e-26, 4.60286199873555e-26]"
9,60,5300,500,4000,"[[0.009294762796236988, 0.00020843985876133845, -2.6752985152230725e-05, 4.303093812195157e-06], [0.00020844016745501324, 0.009291951976153505, 1.442417605507435e-05, 0.0002264988833761017], [2.6754623695711568e-05, -1.4424240911953455e-05, -0.00921419340353398, 0.0012031548936832516], [4.277879566510608e-06, 0.00022649859516424227, -0.0012031548580255292, -0.009211382583467674]]","[[ 1.00000000e+00  2.24255167e-02 -2.87828595e-03  4.62958970e-04]
 [ 2.24255500e-02  9.99697591e-01  1.55186059e-03  2.43684415e-02]
 [ 2.87846224e-03 -1.55186757e-03 -9.91331743e-01  1.29444389e-01]
 [ 4.60246233e-04  2.43684105e-02 -1.29444385e-01 -9.91029334e-01]]","[5.0206269881254595e-20, -6.865159402709253e-20]","[1.0787558427938183e-19, 3.2201730043355685e-19]","[0.009299065884986803, 0.009290459697367097]",,,"[2.251112531008988e-25, 2.254034094704826e-25]","[2.258611890976384e-25, 2.261342468650181e-25]","[1.144367035757006e-26, 1.128896802292454e-26]","[9.191483193664451e-27, 8.922808937682496e-27]","[4.685829853813815e-26, 4.654362201786194e-26]","[4.628228999470503e-26, 4.603133601480167e-26]"
