azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
3,60,5300,500,4000,"[[0.009173427569667575, -0.00010394941662177776, -5.922646000171652e-06, -3.6969191734867544e-08], [-0.0001039493354752577, 0.00917314025446924, 4.466216382269132e-06, 7.222329756923849e-05], [5.923879661333112e-06, -4.433520019244703e-06, -0.009104500870225973, 0.0011175921241328571], [-6.018623446538585e-08, 7.222542883948329e-05, -0.0011175919874087238, -0.009104213555071627]]","[[ 1.00000000e+00 -1.13315787e-02 -6.45630650e-04 -4.03003037e-06]
 [-1.13315699e-02  9.99968680e-01  4.86864517e-04  7.87309836e-03]
 [ 6.45765132e-04 -4.83300270e-04 -9.92486265e-01  1.21829285e-01]
 [-6.56093200e-06  7.87333069e-03 -1.21829270e-01 -9.92454945e-01]]","[-1.6681308451512727e-19, -7.91650403303659e-20]","[1.2456273420975963e-19, -2.847848416001104e-19]","[0.009173390595481883, 0.009173464533865312]",,,"[2.251686339613833e-25, 2.252649102957194e-25]","[2.256643183954462e-25, 2.257576453152047e-25]","[1.122977575110826e-26, 1.118314758343971e-26]","[9.143153255274199e-27, 9.056596908143338e-27]","[4.666211306705597e-26, 4.656804973779778e-26]","[4.612001625470563e-26, 4.604782966761347e-26]"
4,60,5300,500,4000,"[[0.009183458793950328, -7.617872082566184e-05, -8.272650558225957e-06, 9.207572726003242e-08], [-7.61788690834134e-05, 0.009182942940124911, 5.9922080472364984e-06, 9.67990154877399e-05], [8.270938801627973e-06, -5.981670230976756e-06, -0.00911395344471003, 0.001125135108846863], [1.1919875925411487e-07, 9.679955056575077e-05, -0.0011251350653587822, -0.009113437590907752]]","[[ 1.00000000e+00 -8.29521017e-03 -9.00820785e-04  1.00262580e-05]
 [-8.29522632e-03  9.99943828e-01  6.52500129e-04  1.05405836e-02]
 [ 9.00634389e-04 -6.51352651e-04 -9.92431463e-01  1.22517576e-01]
 [ 1.29797239e-05  1.05406419e-02 -1.22517571e-01 -9.92375291e-01]]","[-9.349242439111991e-21, -1.188475704256184e-19]","[-3.1601872511698443e-19, 1.995140285309613e-20]","[0.009183550864678097, 0.009183366713223682]",,,"[2.251547714709089e-25, 2.252836595239034e-25]","[2.256732907233652e-25, 2.257978870934074e-25]","[1.125194149340699e-26, 1.118925565880788e-26]","[9.153776104240498e-27, 9.03802007948912e-27]","[4.668535348751546e-26, 4.655879157050569e-26]","[4.613840422128112e-26, 4.604093917560383e-26]"
5,60,5300,500,4000,"[[0.00919684405027656, -3.979062751163862e-05, -1.077795411434697e-05, 4.166507955039576e-07], [-3.979043601027698e-05, 0.009196029285931759, 7.549480143230657e-06, 0.00012170665392549615], [1.0779647895170947e-05, -7.577325997196003e-06, -0.009126433685691424, 0.0011351245829393218], [3.902869643362806e-07, 0.00012170498605557526, -0.0011351247523942692, -0.009125618921386747]]","[[ 1.00000000e+00 -4.32655238e-03 -1.17191876e-03  4.53036708e-05]
 [-4.32653156e-03  9.99911408e-01  8.20877260e-04  1.32335237e-02]
 [ 1.17210293e-03 -8.23905022e-04 -9.92344073e-01  1.23425446e-01]
 [ 4.24370536e-05  1.32333424e-02 -1.23425465e-01 -9.92255481e-01]]","[-2.6153820582999353e-21, 1.1801053662350048e-19]","[3.6839629993268385e-19, 6.082158177166442e-20]","[0.00919726069606511, 0.009196427394474556]",,,"[2.25141725492385e-25, 2.253037770686891e-25]","[2.256901070833777e-25, 2.258461403254356e-25]","[1.127877417766994e-26, 1.119948905879083e-26]","[9.163362103943496e-27, 9.018094708254704e-27]","[4.671147820361289e-26, 4.655138749405589e-26]","[4.61593451034711e-26, 4.603550687476101e-26]"
6,60,5300,500,4000,"[[0.009214063283109657, 5.91978984278152e-06, -1.3638987798580434e-05, 8.845110040112548e-07], [5.919533326749146e-06, 0.009212874103141228, 9.197518851775333e-06, 0.00014711064910919648], [1.3637031226006093e-05, -9.190226264668783e-06, -0.00914230155445407, 0.00114767771289609], [9.158407084078519e-07, 0.00014711111519031555, -0.0011476776777264936, -0.009141112374513828]]","[[ 1.00000000e+00  6.42473322e-04 -1.48023596e-03  9.59957596e-05]
 [ 6.42445482e-04  9.99870939e-01  9.98204437e-04  1.59658822e-02]
 [ 1.48002361e-03 -9.97412974e-04 -9.92211717e-01  1.24557177e-01]
 [ 9.93959647e-05  1.59659328e-02 -1.24557173e-01 -9.92082656e-01]]","[2.31096889165664e-19, 1.7394374063232763e-19]","[-1.9741989862695207e-19, 6.201774566057293e-20]","[0.009214947789097082, 0.009213178767090024]",,,"[2.25130154192193e-25, 2.253254307562753e-25]","[2.257158904261116e-25, 2.259029714550904e-25]","[1.131076304536259e-26, 1.121420624682234e-26]","[9.171925506681482e-27, 8.996726916300844e-27]","[4.674103371601357e-26, 4.654594427776158e-26]","[4.618339386989776e-26, 4.603162749465414e-26]"
7,60,5300,500,4000,"[[0.009235591111005591, 6.178218510205849e-05, -1.6915162239441374e-05, 1.6476675930712575e-06], [6.178212175010286e-05, 0.009233944574799601, 1.0893088887255662e-05, 0.00017321447537341778], [1.691472609851116e-05, -1.0894221297469398e-05, -0.009161861903592005, 0.0011629665417277532], [1.6545063120410345e-06, 0.00017321442675122682, -0.0011629665586787013, -0.00916021536738732]]","[[ 1.00000000e+00  6.68957562e-03 -1.83151918e-03  1.78404130e-04]
 [ 6.68956876e-03  9.99821718e-01  1.17946851e-03  1.87551044e-02]
 [ 1.83147195e-03 -1.17959112e-03 -9.92016839e-01  1.25922264e-01]
 [ 1.79144604e-04  1.87550991e-02 -1.25922266e-01 -9.91838558e-01]]","[1.1188754645286247e-19, -6.278582434594316e-20]","[-4.525980638036077e-19, -3.20729478206973e-19]","[0.009237238773569943, 0.009233943438385595]",,,"[2.251200516711504e-25, 2.253494239681772e-25]","[2.25751268682344e-25, 2.259696728430285e-25]","[1.134839385980839e-26, 1.123372579255626e-26]","[9.179451913483646e-27, 8.973830139094609e-27]","[4.677456804710918e-26, 4.654275980783962e-26]","[4.621110545424237e-26, 4.602957726280302e-26]"
8,60,5300,500,4000,"[[0.009262188125147239, 0.00012883379601971376, -2.0748511253209864e-05, 2.7331280864760255e-06], [0.00012883392147257366, 0.009259991469860876, 1.2678608349910096e-05, 0.00020022027427171767], [2.0749269237902976e-05, -1.267730197513383e-05, -0.009185631455863054, 0.0011813286262344904], [2.7214351549898174e-06, 0.00020022027626744417, -0.0011813285989012814, -0.009183434800580441]]","[[ 1.00000000e+00  1.39096501e-02 -2.24013062e-03  2.95084493e-04]
 [ 1.39096636e-02  9.99762836e-01  1.36885671e-03  2.16169518e-02]
 [ 2.24021246e-03 -1.36871566e-03 -9.91734494e-01  1.27543148e-01]
 [ 2.93822056e-04  2.16169520e-02 -1.27543145e-01 -9.91497330e-01]]","[-1.6131929231421281e-19, -2.012710895549688e-20]","[-1.2034211713367619e-19, -6.330021841387328e-19]","[0.009264921248189924, 0.009259454992019949]",,,"[2.251122276231146e-25, 2.253763381315246e-25]","[2.257978217420912e-25, 2.260474372903821e-25]","[1.139235520323348e-26, 1.125850151833711e-26]","[9.185938517807439e-27, 8.949276632022737e-27]","[4.681294531362172e-26, 4.65421647383698e-26]","[4.624335521205031e-26, 4.602966586542695e-26]"
9,60,5300,500,4000,"[[0.009294811699060396, 0.00020844858901948333, -2.5248021831329787e-05, 4.225883980262654e-06], [0.00020844890026218508, 0.009291960134863431, 1.4559361650054319e-05, 0.00022832916401904058], [2.524966067237913e-05, -1.4559423503650227e-05, -0.009214249742016652, 0.001203098352721577], [4.200664404428183e-06, 0.00022832887593169493, -0.0012030983190765411, -0.009211398177836871]]","[[ 1.00000000e+00  2.24263380e-02 -2.71635646e-03  4.54649768e-04]
 [ 2.24263715e-02  9.99693209e-01  1.56639662e-03  2.45652275e-02]
 [ 2.71653278e-03 -1.56640328e-03 -9.91332589e-01  1.29437625e-01]
 [ 4.51936472e-04  2.45651965e-02 -1.29437622e-01 -9.91025798e-01]]","[1.32610474392734e-19, -1.2767548880911582e-19]","[1.436388064312127e-20, 7.700130103035522e-20]","[0.009299037577978298, 0.009290585810022371]",,,"[2.251074793226395e-25, 2.254071330000175e-25]","[2.258573301016216e-25, 2.261380164743719e-25]","[1.14435188162385e-26, 1.128912614714217e-26]","[9.191368911334645e-27, 8.92292314714088e-27]","[4.685724970401786e-26, 4.654467151034838e-26]","[4.628124419467266e-26, 4.603238152275521e-26]"
10,60,5300,500,4000,"[[0.00933473047885047, 0.00030241887919865533, -3.061465992051691e-05, 6.232947000749903e-06], [0.0003024191652319791, 0.00933110016967724, 1.6558584693706205e-05, 0.0002579003983629435], [3.0616044824342724e-05, -1.6557669484846444e-05, -0.009248541623275788, 0.0012287802307862057], [6.212231953192806e-06, 0.0002579001217142356, -0.0012287801839483232, -0.009244911314114125]]","[[ 1.00000000e+00  3.23971731e-02 -3.27965119e-03  6.67715797e-04]
 [ 3.23972037e-02  9.99611097e-01  1.77386854e-03  2.76280498e-02]
 [ 3.27979955e-03 -1.77377049e-03 -9.90766862e-01  1.31635320e-01]
 [ 6.65496660e-04  2.76280201e-02 -1.31635315e-01 -9.90377958e-01]]","[2.4321634625833597e-19, -1.5292011263491656e-19]","[2.7959163095689986e-20, 1.1369731309869546e-19]","[0.009340963420766036, 0.00932849752677132]",,,"[2.251069172395308e-25, 2.254429923242353e-25]","[2.259321664513666e-25, 2.262435989134799e-25]","[1.150300901832954e-26, 1.132637461582385e-26]","[9.195721614675403e-27, 8.894598382706636e-27]","[4.690894277099795e-26, 4.655099542418685e-26]","[4.632625967624788e-26, 4.603841246499475e-26]"
11,60,5300,500,4000,"[[0.009383554524203083, 0.0004130832517022934, -3.707636104493956e-05, 8.898582607366073e-06], [0.00041308312246295543, 0.009378997178236304, 1.8695342231236863e-05, 0.0002893163932660379], [3.707613121840397e-05, -1.8684534587808367e-05, -0.009289517233831424, 0.0012589277122046333], [8.905536919543057e-06, 0.00028931727596886363, -0.001258927558523771, -0.009284959887869069]]","[[ 1.00000000e+00  4.40220442e-02 -3.95120644e-03  9.48316822e-04]
 [ 4.40220304e-02  9.99514326e-01  1.99235185e-03  3.08322814e-02]
 [ 3.95118195e-03 -1.99120009e-03 -9.89978500e-01  1.34163201e-01]
 [ 9.49057939e-04  3.08323754e-02 -1.34163185e-01 -9.89492826e-01]]","[-2.493463292471521e-19, 1.7100090657565086e-20]","[-5.164737729350343e-20, -2.1132267350612919e-19]","[0.00939245310169723, 0.009374655936492188]",,,"[2.251122016433536e-25, 2.254855336232265e-25]","[2.260256209439149e-25, 2.263671321816893e-25]","[1.157229675609857e-26, 1.137126173336386e-26]","[9.198978383552009e-27, 8.864087546024534e-27]","[4.697007102345179e-26, 4.656218283291794e-26]","[4.638048684343817e-26, 4.604877492767994e-26]"
12,60,5300,500,4000,"[[0.009443666974735102, 0.0005436359657352034, -4.492538543452404e-05, 1.245870011774795e-05], [0.0005436361074790388, 0.009437996415484522, 2.0980372415595885e-05, 0.0003231966268791731], [4.4926029977230384e-05, -2.0978377914786692e-05, -0.009338695430827942, 0.0012944026665065943], [1.2450188008045307e-05, 0.00032319651792481164, -0.0012944026118096121, -0.0093330248715794]]","[[ 1.          0.05756619 -0.0047572   0.00131927]
 [ 0.05756621  0.99939954  0.00222163  0.03422364]
 [ 0.00475727 -0.00222142 -0.98888445  0.13706568]
 [ 0.00131836  0.03422363 -0.13706568 -0.98828399]]","[8.234733389580077e-20, 1.161053381930719e-19]","[-2.763318262617896e-19, 3.802706277459425e-19]","[0.009456125669704968, 0.009431208269483038]",,,"[2.251254492410725e-25, 2.255370574797809e-25]","[2.261419831748788e-25, 2.265126172208556e-25]","[1.16534383036575e-26, 1.142519183076329e-26]","[9.201110388665905e-27, 8.83113468810979e-27]","[4.704349604689966e-26, 4.657976173628246e-26]","[4.644684535613175e-26, 4.606496305131082e-26]"
13,60,5300,500,4000,"[[0.009518209648402914, 0.0006983986768847889, -5.469705865746983e-05, 1.7202939953210876e-05], [0.0006983996497144113, 0.009511180067671526, 2.3443537676508174e-05, 0.0003604617612138631], [5.469975775849881e-05, -2.3462576351753215e-05, -0.00939798065840197, 0.0013362887431312696], [1.7154795923725384e-05, 0.00036045863759984827, -0.001336288966794443, -0.009390951077741455]]","[[ 1.          0.073375   -0.00574657  0.00180737]
 [ 0.07337511  0.99926146  0.00246302  0.03787075]
 [ 0.00574685 -0.00246502 -0.98736853  0.14039287]
 [ 0.00180231  0.03787042 -0.14039289 -0.98662999]]","[-8.026702320038516e-20, -6.242524063326259e-20]","[4.067807852376309e-19, -1.8077139281704264e-20]","[0.009535412583165079, 0.009501006703277389]",,,"[2.251499933621252e-25, 2.25600761695908e-25]","[2.26287445670782e-25, 2.26685550664644e-25]","[1.174913782828051e-26, 1.149002516059423e-26]","[9.202093608758711e-27, 8.795406965438479e-27]","[4.713347919751193e-26, 4.66060485566372e-26]","[4.652969087788432e-26, 4.608925870537425e-26]"
14,60,5300,500,4000,"[[0.009611876061773491, 0.0008836977540233977, -6.696144660587897e-05, 2.361304560390823e-05], [0.000883702500352892, 0.009603159632116859, 2.6120161913880063e-05, 0.0004022079331971574], [6.697697479892472e-05, -2.613436004850626e-05, -0.00947019383725104, 0.00138615651729684], [2.3390327853079976e-05, 0.0004021965824643932, -0.0013861560347015695, -0.009461477408900023]]","[[ 1.          0.09193811 -0.00696653  0.00245665]
 [ 0.09193861  0.99909316  0.00271749  0.04184489]
 [ 0.00696815 -0.00271897 -0.98525967  0.1442129 ]
 [ 0.00243348  0.04184371 -0.14421285 -0.98435283]]","[1.6266134928371125e-19, 1.632083292437745e-19]","[6.789324004150185e-20, 3.4715453684882623e-19]","[0.009635489102131873, 0.009588263010949767]",,,"[2.25190987190686e-25, 2.256810553670242e-25]","[2.264713510711271e-25, 2.268935765737204e-25]","[1.18635752360992e-26, 1.156848435012628e-26]","[9.201953621539112e-27, 8.75645275261626e-27]","[4.724671854854612e-26, 4.664466189497218e-26]","[4.663585752694406e-26, 4.612524092374253e-26]"
15,60,5300,500,4000,"[[0.009732032914561385, 0.0011089866888882721, -8.294962018472487e-05, 3.209058952537998e-05], [0.0011089843585417609, 0.00972114516369869, 2.9034639700399023e-05, 0.00045060263207754046], [8.294265700611379e-05, -2.9027395396309598e-05, -0.009559750738706308, 0.0014463420885191154], [3.218896883616296e-05, 0.00045060883401830724, -0.0014463423424419114, -0.009548862988095963]]","[[ 1.          0.11395221 -0.00852336  0.00329742]
 [ 0.11395197  0.99888125  0.00298341  0.04630098]
 [ 0.00852264 -0.00298267 -0.98229741  0.14861665]
 [ 0.00330753  0.04630161 -0.14861667 -0.98117866]]","[-9.811910033072409e-20, -1.0863006172207759e-19]","[-8.740112274042146e-20, 4.997099391035659e-20]","[0.00976412349877121, 0.009699942319755392]",,,"[2.252564537157382e-25, 2.257855178444114e-25]","[2.267074454999879e-25, 2.271487804365039e-25]","[1.200253105164983e-26, 1.1664479957374e-26]","[9.20066705351465e-27, 8.713630379369186e-27]","[4.739421903625367e-26, 4.670174254955379e-26]","[4.677658375565334e-26, 4.617901030203251e-26]"
16,60,5300,500,4000,"[[0.009890919098391501, 0.0013901141572367041, -0.00010462589924831521, 4.429035931357981e-05], [0.001390111202934148, 0.009877100333310341, 3.220266774348297e-05, 0.0005091327690182107], [0.00010462280988363695, -3.2136802341340684e-05, -0.009673753863565619, 0.0015209715222471141], [4.439026921053483e-05, 0.0005091449968919544, -0.001520970341652724, -0.00965993509885069]]","[[ 1.          0.14054449 -0.01057798  0.00447788]
 [ 0.14054419  0.99860288  0.00325578  0.05147477]
 [ 0.01057766 -0.00324912 -0.97804398  0.15377454]
 [ 0.00448798  0.051476   -0.15377442 -0.97664686]]","[1.491112289226587e-19, -4.9089017369396866e-20]","[-1.633178989902872e-19, 4.7310240332697815e-20]","[0.009935209452296388, 0.009846628733717453]",,,"[2.253607953274048e-25, 2.259260670087696e-25]","[2.270199695244431e-25, 2.274705859539118e-25]","[1.217661499417215e-26, 1.178465280754879e-26]","[9.198416450205179e-27, 8.665944174123367e-27]","[4.759651889374108e-26, 4.678873131137943e-26]","[4.697275759277962e-26, 4.626195194339295e-26]"
17,60,5300,500,4000,"[[0.010112919258579118, 0.001758413593954099, -0.00013640638417853425, 6.270547494953438e-05], [0.0017584110160795167, 0.010094784569705553, 3.550686968057519e-05, 0.0005853647920865386], [0.00013640350793231793, -3.546725063468975e-05, -0.009826383776597532, 0.0016174389481628051], [6.27839723961424e-05, 0.0005853749376888448, -0.0016174383214748844, -0.00980824908791802]]","[[ 1.          0.17387794 -0.01348833  0.00620053]
 [ 0.17387769  0.99820678  0.00351104  0.05788287]
 [ 0.01348804 -0.00350712 -0.97166639  0.15993789]
 [ 0.00620829  0.05788387 -0.15993783 -0.96987317]]","[3.7144882574483075e-20, -6.764426813082466e-20]","[2.876789532606548e-19, -4.838798770880046e-19]","[0.010175624727989076, 0.01005021377815828]",,,"[2.25533013762446e-25, 2.261265799058449e-25]","[2.274560083599606e-25, 2.278966391703998e-25]","[1.240630788019418e-26, 1.194179103554441e-26]","[9.195604878406996e-27, 8.611555277776613e-27]","[4.789854987481782e-26, 4.69306919393816e-26]","[4.726983339759128e-26, 4.63989834573479e-26]"
18,60,5300,500,4000,"[[0.01046490238717905, 0.0022984418089142316, -0.00019121164780476293, 9.484018631745615e-05], [0.0022984311507438645, 0.010439148586481598, 3.8655013300665245e-05, 0.0007008987109701791], [0.00019119034346335502, -3.8615105508879705e-05, -0.010056579076388563, 0.0017567215403779398], [9.514095867958815e-05, 0.000700935860813695, -0.001756722981454562, -0.010030825277936863]]","[[ 1.          0.21963337 -0.01827171  0.00906269]
 [ 0.21963235  0.99753903  0.00369378  0.06697613]
 [ 0.01826967 -0.00368996 -0.96098164  0.16786793]
 [ 0.00909143  0.06697968 -0.16786807 -0.95852067]]","[-2.556395495924931e-20, -1.8304159759645686e-19]","[2.0986789336990872e-19, 1.911477886944971e-19]","[0.010559742567747818, 0.010370062195216169]",,,"[2.258554183457392e-25, 2.264499137057695e-25]","[2.28144494109105e-25, 2.285249483701159e-25]","[1.274851881968078e-26, 1.216986958609529e-26]","[9.193913287024453e-27, 8.545617747230908e-27]","[4.844013597137128e-26, 4.720467313447473e-26]","[4.780783981353754e-26, 4.66663603860932e-26]"
19,60,5300,500,4000,"[[0.011227150676455192, 0.003316947946522245, -0.0004677758568691364, 0.00018663479303869643], [0.0033169359203594363, 0.011182323753745848, 2.796455657438755e-05, 0.0008660480260387025], [0.00046775012495977556, -2.792362134094149e-05, -0.010431527780940449, 0.0024888472110369876], [0.0001869128112511359, 0.0008660954054655753, -0.002488851587572218, -0.010386700860057939]]","[[ 1.          0.29543987 -0.0416647   0.01662352]
 [ 0.2954388   0.99600728  0.0024908   0.07713872]
 [ 0.04166241 -0.00248715 -0.92913403  0.22168111]
 [ 0.01664829  0.07714294 -0.2216815  -0.92514131]]","[1.1313811662624539e-19, -6.057132703538117e-20]","[2.7850716050981227e-19, 5.888022930169754e-20]","[0.011413785463280262, 0.01104051587740608]",,,"[2.267486396116601e-25, 2.271684030953922e-25]","[2.297080269856959e-25, 2.297718327038948e-25]","[1.337203479774161e-26, 1.257150708740074e-26]","[9.139280967795245e-27, 8.461825889541467e-27]","[4.978273070558631e-26, 4.79301862409678e-26]","[4.91237800847541e-26, 4.737200750795526e-26]"
20,60,5300,500,4000,"[[0.011246088850182571, 0.003375374835442589, -0.0005989421907874304, 0.00020113114607275237], [0.003375368491842645, 0.01120535981436355, 1.1592404511896195e-05, 0.0007176790112327831], [0.0005989169836085719, -1.1582589366804545e-05, -0.0102486552333261, 0.0031631956888456612], [0.00020131258427130217, 0.0007177090041548787, -0.0031632004256948857, -0.010207926198276544]]","[[ 1.          0.30013766 -0.05325782  0.01788454]
 [ 0.3001371   0.99637838  0.00103079  0.06381588]
 [ 0.05325558 -0.00102992 -0.9113084   0.28127074]
 [ 0.01790068  0.06381854 -0.28127116 -0.90768678]]","[-4.6363332139114326e-20, -6.227474485418926e-20]","[-9.97905467747394e-20, -1.0535614579141472e-19]","[0.011447219990023497, 0.011044957698096982]",,,"[2.270433229915156e-25, 2.274326549609174e-25]","[2.301375110356355e-25, 2.301815136334593e-25]","[1.328792986357421e-26, 1.259174901642788e-26]","[9.046222431695159e-27, 8.457217575047928e-27]","[4.947140517553746e-26, 4.780225636001327e-26]","[4.880655787771182e-26, 4.724155999417785e-26]"
21,60,5300,500,4000,"[[0.011290365356660904, 0.0034898704930414466, -0.0006606675752941667, 0.00021428057783005137], [0.0034898614551141485, 0.011251961872363122, -1.9191342772694993e-06, 0.0006190632708445625], [0.0006606372679645372, 1.9857730067468038e-06, -0.010093298758209673, 0.0036568447945817192], [0.0002145210795388317, 0.0006191140084028201, -0.0036568503055360224, -0.010054895275370804]]","[[ 1.00000000e+00  3.09101644e-01 -5.85160493e-02  1.89790650e-02]
 [ 3.09100843e-01  9.96598561e-01 -1.69979821e-04  5.48311105e-02]
 [ 5.85133649e-02  1.75882086e-04 -8.93974503e-01  3.23890740e-01]
 [ 1.90003665e-02  5.48356044e-02 -3.23891228e-01 -8.90573065e-01]]","[-2.929020251985164e-19, 1.7773336103632204e-20]","[-4.354148716652707e-19, 1.0174471852053764e-19]","[0.011504645928227865, 0.011076084772801073]",,,"[2.274388889953503e-25, 2.27794392740651e-25]","[2.306643782763489e-25, 2.306918089679796e-25]","[1.325325567593884e-26, 1.263883916221574e-26]","[8.986250956129431e-27, 8.453832243942336e-27]","[4.933865141563321e-26, 4.77599508086809e-26]","[4.866857433102035e-26, 4.719628455181407e-26]"
22,60,5300,500,4000,"[[0.0113451013006727, 0.003628518073011153, -0.0006971423438600298, 0.00022688227386785144], [0.003628517445350534, 0.011308589940134558, -1.4947218657978352e-05, 0.0005379647760901957], [0.0006971335092427438, 1.4937647712976593e-05, -0.009928904318502954, 0.0041122169365151486], [0.00022691945497116885, 0.000537969275419702, -0.004112218399456573, -0.009892392957999515]]","[[ 1.          0.31983126 -0.06144875  0.01999826]
 [ 0.31983121  0.99678175 -0.0013175   0.04741824]
 [ 0.06144798  0.00131666 -0.87517106  0.3624663 ]
 [ 0.02000154  0.04741864 -0.36246643 -0.87195281]]","[-4.6996888840507705e-20, 7.81807063498526e-20]","[6.555327277576384e-19, 5.3266536813205637e-20]","[0.011571983568240803, 0.011118219020752131]",,,"[2.279142086607152e-25, 2.282389357566523e-25]","[2.312730220374146e-25, 2.312861683601991e-25]","[1.323437407070185e-26, 1.269503922091972e-26]","[8.939292108509618e-27, 8.456696140808166e-27]","[4.926716762970311e-26, 4.774508853735463e-26]","[4.859251928677848e-26, 4.717823482571309e-26]"
23,60,5300,500,4000,"[[0.011408531002259215, 0.003785877679898981, -0.0007177570663464395, 0.0002388780821630801], [0.003785876194520226, 0.011373760089535296, -2.7577632391239727e-05, 0.0004681360251517853], [0.0007177525702538805, 2.7597174225946197e-05, -0.009745282940184582, 0.004559971429927203], [0.000238915129793935, 0.00046814688587056545, -0.0045599722558534814, -0.009710512027502198]]","[[ 1.          0.3318462  -0.06291407  0.02093855]
 [ 0.33184607  0.9969522  -0.00241728  0.04103386]
 [ 0.06291367  0.00241899 -0.85421015  0.39969839]
 [ 0.0209418   0.04103481 -0.39969846 -0.85116235]]","[3.481452017538633e-21, -1.4631317586559044e-19]","[2.682735172742418e-20, 1.9647652091220993e-19]","[0.011647409078081487, 0.011169652914015414]",,,"[2.284753162400288e-25, 2.287725750160629e-25]","[2.319705646967966e-25, 2.319695731397347e-25]","[1.322550263988504e-26, 1.275680971742541e-26]","[8.902957285180378e-27, 8.468431464110925e-27]","[4.92350492308539e-26, 4.774654695837062e-26]","[4.855668538371894e-26, 4.717641735003048e-26]"
24,60,5300,500,4000,"[[0.01148157715651085, 0.003961452091915755, -0.0007266408918802053, 0.00025071987275262944], [0.00396145122570102, 0.011448458211004441, -3.954767634974923e-05, 0.0004086321938013746], [0.0007266350463237933, 3.955546860543764e-05, -0.009536090687861964, 0.00501318782137117], [0.0002507504989729401, 0.00040863983696477475, -0.005013188730134008, -0.009502971742379353]]","[[ 1.          0.34502682 -0.06328755  0.02183671]
 [ 0.34502675  0.99711547 -0.00344445  0.03559025]
 [ 0.06328704  0.00344513 -0.83055582  0.43662885]
 [ 0.02183938  0.03559092 -0.43662893 -0.82767129]]","[-7.487691840875691e-20, 7.758974501945784e-20]","[-1.487313276451879e-20, 6.173992042427246e-19]","[0.011732297022876455, 0.011230857277644182]",,,"[2.291341179737566e-25, 2.294084467988786e-25]","[2.327694345360815e-25, 2.327536339858456e-25]","[1.322559434538638e-26, 1.282293566816301e-26]","[8.877947632610403e-27, 8.491782197861634e-27]","[4.923640235307389e-26, 4.776112248153048e-26]","[4.855551295171887e-26, 4.718778252879709e-26]"
25,60,5300,500,4000,"[[0.01156746109449449, 0.004157636591404917, -0.0007262036698057826, 0.00026295066920481084], [0.004157634565936137, 0.011535904403463042, -5.0068135907276436e-05, 0.00036059295857752066], [0.0007261731725759764, 5.0068526259758545e-05, -0.00929597904861445, 0.005480263996282328], [0.0002630668930665976, 0.0003606162572724952, -0.005480268041027489, -0.009264422357907217]]","[[ 1.          0.35942516 -0.06277987  0.02273193]
 [ 0.35942499  0.99727194 -0.00432836  0.03117304]
 [ 0.06277723  0.00432839 -0.80363175  0.4737655 ]
 [ 0.02274197  0.03117506 -0.47376585 -0.8009037 ]]","[2.517792035205692e-19, 1.271363826013897e-19]","[-2.9803833125887313e-19, -2.5791598633061576e-19]","[0.011830411757258867, 0.011304510419135544]",,,"[2.299084687171822e-25, 2.301639974011965e-25]","[2.33688507421913e-25, 2.336543580481219e-25]","[1.323631848025094e-26, 1.289344677577699e-26]","[8.866532315895952e-27, 8.529966971469117e-27]","[4.927287172533408e-26, 4.778884324178595e-26]","[4.859112397286543e-26, 4.721255640864633e-26]"
26,60,5300,500,4000,"[[0.011672250294837531, 0.004380279641427857, -0.0007184251560107571, 0.000276751916245186], [0.004380275481467474, 0.011642094247037452, -5.7807968219718915e-05, 0.00032705344478525523], [0.0007183789836979753, 5.7843095614372615e-05, -0.009019820492801886, 0.005968032481348677], [0.0002769375512236557, 0.0003271029452444112, -0.005968038379695923, -0.008989664445865577]]","[[ 1.          0.37527294 -0.06154984  0.02371025]
 [ 0.37527258  0.99741643 -0.0049526   0.02801974]
 [ 0.06154589  0.00495561 -0.77275763  0.51130093]
 [ 0.02372615  0.02802398 -0.51130144 -0.77017406]]","[-1.9429145189986884e-21, -1.9020286760950256e-19]","[1.901881466004353e-19, 3.6736255730208956e-19]","[0.011949002204577723, 0.01139549837238868]",,,"[2.308245318821256e-25, 2.310627231986551e-25]","[2.347558353345884e-25, 2.346938068309683e-25]","[1.326181992066807e-26, 1.296936446891048e-26]","[8.872405064417958e-27, 8.587138185255778e-27]","[4.935275572890714e-26, 4.783247225640216e-26]","[4.867255433643191e-26, 4.725380262506685e-26]"
