azi,aoi,wvl,pitch,mm,dmm,reflected flux
45,60,9320,7560,"[[0.9657239465753906, -0.0272091116985696, -0.001129435621670415, 9.605449148551826e-05], [-0.02720909735390059, 0.9657231128616193, -4.051507417470292e-05, -0.000568331453379961], [0.001131489834672431, 4.62733553087001e-06, -0.9565170128089134, 0.1302213685743648], [7.323014449315955e-05, -0.0005704395770799924, -0.1302213445211617, -0.9565161795656557]]","[[ 1.00000000e+00 -2.81748338e-02 -1.16952223e-03  9.94637151e-05]
 [-2.81748190e-02  9.99999137e-01 -4.19530595e-05 -5.88503014e-04]
 [ 1.17164935e-03  4.79157170e-06 -9.90466288e-01  1.34843263e-01]
 [ 7.58292727e-05 -5.90685961e-04 -1.34843239e-01 -9.90465425e-01]]","[0.9929330577334111, 0.9385148343658966]"
45,60,9390,7560,"[[0.9656909824206416, -0.02728913281508927, -0.001121100900280756, 9.44096594951581e-05], [-0.02728911869848316, 0.965690167324457, -3.891761508449188e-05, -0.0005533497566938091], [0.001123103408622929, 3.681555434786985e-06, -0.9566343745619754, 0.1290931668697552], [7.20389175051625e-05, -0.0005553984514076248, -0.1290931436498379, -0.956633559918896]]","[[ 1.00000000e+00 -2.82586597e-02 -1.16093131e-03  9.77638408e-05]
 [-2.82586450e-02  9.99999156e-01 -4.03002780e-05 -5.73009137e-04]
 [ 1.16300497e-03  3.81235354e-06 -9.90621629e-01  1.33679582e-01]
 [ 7.45983123e-05 -5.75130618e-04 -1.33679558e-01 -9.90620786e-01]]","[0.9929801146951557, 0.93840184909469]"
45,60,9460,7560,"[[0.9656560609668208, -0.02737228161925637, -0.001112905930654286, 9.280700064777224e-05], [-0.02737226771929863, 0.9656552638692553, -3.737247437457026e-05, -0.0005386215334479731], [0.001114858672878785, 2.76019458006298e-06, -0.9567451289031527, 0.1279888289285193], [7.08790256858646e-05, -0.0005406137127201922, -0.1279888065072903, -0.956744332242241]]","[[ 1.00000000e+00 -2.83457876e-02 -1.15248687e-03  9.61077183e-05]
 [-2.83457732e-02  9.99999175e-01 -3.87016412e-05 -5.57777821e-04]
 [ 1.15450906e-03  2.85836199e-06 -9.90772147e-01  1.32540802e-01]
 [ 7.33998662e-05 -5.59840853e-04 -1.32540779e-01 -9.90771322e-01]]","[0.9930283420454756, 0.9382837788367654]"
45,60,9530,7560,"[[0.9656187854042355, -0.02745863843989249, -0.001104856399057471, 9.124572287578305e-05], [-0.02745862474633276, 0.9656180056856433, -3.587844008760485e-05, -0.0005241645851159727], [0.001106761220027313, 1.863915421420909e-06, -0.9568491193411094, 0.12690713376403], [6.974997599220107e-05, -0.0005261029494292102, -0.126907112108335, -0.9568483400436049]]","[[ 1.00000000e+00 -2.84363134e-02 -1.14419522e-03  9.44945606e-05]
 [-2.84362993e-02  9.99999193e-01 -3.71559052e-05 -5.42827659e-04]
 [ 1.14616786e-03  1.93028082e-06 -9.90918087e-01  1.31425709e-01]
 [ 7.22334497e-05 -5.44835040e-04 -1.31425687e-01 -9.90917280e-01]]","[0.9930774233035005, 0.9381601464536118]"
45,60,9600,7560,"[[0.9655790105065112, -0.0275482961712728, -0.00109695794031065, 8.97250801838274e-05], [-0.02754828267562609, 0.9655782475500971, -3.443347637276768e-05, -0.0005099924266266403], [0.001098816580828538, 9.937276905260233e-07, -0.9569464155964602, 0.1258470127395075], [6.865128173830543e-05, -0.0005118793959326489, -0.1258469918179432, -0.9569456530463667]]","[[ 1.00000000e+00 -2.85303387e-02 -1.13606233e-03  9.29236025e-05]
 [-2.85303247e-02  9.99999210e-01 -3.56609620e-05 -5.28172652e-04]
 [ 1.13798723e-03  1.02915213e-06 -9.91059670e-01  1.30333211e-01]
 [ 7.10985647e-05 -5.30126888e-04 -1.30333189e-01 -9.91058880e-01]]","[0.9931273061371301, 0.9380307138245777]"
45,60,9670,7560,"[[0.9655365188132656, -0.02764135666874223, -0.001089215484869629, 8.824426936986007e-05], [-0.0276413433626459, 0.9655357720086418, -3.303667840504206e-05, -0.000496114173318385], [0.001091029621168181, 1.490440196821744e-07, -0.9570369982102048, 0.1248074708843178], [6.75824401798196e-05, -0.0004979520758104599, -0.1248074506665293, -0.957036251797896]]","[[ 1.00000000e+00 -2.86279764e-02 -1.12809351e-03  9.13940257e-05]
 [-2.86279626e-02  9.99999227e-01 -3.42158766e-05 -5.13822278e-04]
 [ 1.12997240e-03  1.54363938e-07 -9.91197101e-01  1.29262300e-01]
 [ 6.99947012e-05 -5.15725782e-04 -1.29262279e-01 -9.91196328e-01]]","[0.9931778749413256, 0.9378951616339359]"
45,60,9740,7560,"[[0.965491097172798, -0.02773793135184466, -0.001081633691651958, 8.680252356581676e-05], [-0.02773791822834581, 0.9654903659179757, -3.16858661633491e-05, -0.0004825363764131527], [0.001083404908965092, -6.696942200749975e-07, -0.9571208357436379, 0.1237875921459057], [6.654292968264538e-05, -0.0004843273040336267, -0.123787572603156, -0.9571201048678141]]","[[ 1.00000000e+00 -2.87293497e-02 -1.12029380e-03  8.99050481e-05]
 [-2.87293361e-02  9.99999243e-01 -3.28183929e-05 -4.99783352e-04]
 [ 1.12212833e-03 -6.93630653e-07 -9.91330566e-01  1.28212049e-01]
 [ 6.89213291e-05 -5.01638291e-04 -1.28212029e-01 -9.91329809e-01]]","[0.9932290279839333, 0.9377531653104447]"
45,60,9810,7560,"[[0.9654425348026657, -0.02783814133122875, -0.001074216868207773, 8.539906601148279e-05], [-0.02783812838402733, 0.9654418185058757, -3.037935645954014e-05, -0.0004692628543402824], [0.00107594668032466, -1.462792110989682e-06, -0.9571978848227488, 0.1227865286117062], [6.55322317198443e-05, -0.0004710087513834706, -0.1227865097165354, -0.9571971688922817]]","[[ 1.00000000e+00 -2.88345917e-02 -1.11266785e-03  8.84558769e-05]
 [-2.88345783e-02  9.99999258e-01 -3.14667682e-05 -4.86059851e-04]
 [ 1.11445958e-03 -1.51515192e-06 -9.91460237e-01  1.27181602e-01]
 [ 6.78779206e-05 -4.87868241e-04 -1.27181583e-01 -9.91459496e-01]]","[0.9932806755931555, 0.9376043929610081]"
45,60,9880,7560,"[[0.965390621627179, -0.02794211752144909, -0.001066969054777132, 8.40331216125878e-05], [-0.027942104744416, 0.9653899197081197, -2.911578216227844e-05, -0.0004562952644790698], [0.001068658917938648, -2.231048627667105e-06, -0.9572680900319631, 0.1218034923270343], [6.45498338493576e-05, -0.0004579979848632374, -0.1218034740530485, -0.9572673884671589]]","[[ 1.00000000e+00 -2.89438460e-02 -1.10522003e-03  8.70457199e-05]
 [-2.89438328e-02  9.99999273e-01 -3.01595867e-05 -4.72653509e-04]
 [ 1.10697048e-03 -2.31103201e-06 -9.91586275e-01  1.26170163e-01]
 [ 6.68639537e-05 -4.74417272e-04 -1.26170144e-01 -9.91585548e-01]]","[0.9933327386078619, 0.9374485035953865]"
45,60,9950,7560,"[[0.9653351467794933, -0.0280500008213454, -0.00105989415078376, 8.270394440635956e-05], [-0.02804998820901566, 0.9653344586699779, -2.789327717862941e-05, -0.0004436338429385976], [0.001061545454510841, -2.974857354841407e-06, -0.9573313837002108, 0.1208377486495718], [6.359522662511695e-05, -0.0004452950968650813, -0.120837730971625, -0.9573306959334448]]","[[ 1.00000000e+00 -2.90572667e-02 -1.09795459e-03  8.56738146e-05]
 [-2.90572536e-02  9.99999287e-01 -2.88949152e-05 -4.59564582e-04]
 [ 1.09966519e-03 -3.08168346e-06 -9.91708825e-01  1.25176991e-01]
 [ 6.58789093e-05 -4.61285491e-04 -1.25176972e-01 -9.91708112e-01]]","[0.9933851470600435, 0.9372851454478939]"
45,60,10020,7560,"[[0.9652759552017515, -0.02816195033285329, -0.001052996150519725, 8.141082373731151e-05], [-0.02816193788015142, 0.965275280345991, -2.671015199703203e-05, -0.0004312773935168805], [0.001054610226471046, -3.69488850548755e-06, -0.9573877415875856, 0.1198886285783125], [6.26679347558318e-05, -0.0004328987812067352, -0.1198886114723654, -0.9573870670635947]]","[[ 1.00000000e+00 -2.91750252e-02 -1.09087577e-03  8.43394299e-05]
 [-2.91750123e-02  9.99999301e-01 -2.76710011e-05 -4.46791812e-04]
 [ 1.09254791e-03 -3.82780539e-06 -9.91828022e-01  1.24201404e-01]
 [ 6.49222996e-05 -4.48471527e-04 -1.24201386e-01 -9.91827323e-01]]","[0.9934379049937814, 0.9371140043587374]"
45,60,10090,7560,"[[0.9652127018657932, -0.02827810317380292, -0.001046277571969843, 8.015296131690886e-05], [-0.02827809087600269, 0.9652120397219239, -2.556477221616693e-05, -0.0004192237814060376], [0.001047855696792809, -4.391845356095745e-06, -0.9574369463453483, 0.1189554511481891], [6.176738853427705e-05, -0.0004208068023947793, -0.1189554345912629, -0.9574362845227617]]","[[ 1.00000000e+00 -2.92972763e-02 -1.08398653e-03  8.30417598e-05]
 [-2.92972635e-02  9.99999314e-01 -2.64861540e-05 -4.34333055e-04]
 [ 1.08562154e-03 -4.55013216e-06 -9.91943998e-01  1.23242733e-01]
 [ 6.39935513e-05 -4.35973130e-04 -1.23242716e-01 -9.91943312e-01]]","[0.9934908044987434, 0.9369345981819266]"
45,60,10160,7560,"[[0.9651452189015595, -0.02839866084832293, -0.001039743661228281, 7.892977483366074e-05], [-0.02839864870094627, 0.9651445689387366, -2.44554739293149e-05, -0.0004074699994917342], [0.001041287060954319, -5.066556121734135e-06, -0.9574789436872365, 0.1180376168109879], [6.08932296600446e-05, -0.0004090160620435322, -0.1180376007810865, -0.9574782940356726]]","[[ 1.00000000e+00 -2.94242362e-02 -1.07729245e-03  8.17802060e-05]
 [-2.94242236e-02  9.99999327e-01 -2.53386469e-05 -4.22185171e-04]
 [ 1.07889159e-03 -5.24952724e-06 -9.92056869e-01  1.22300369e-01]
 [ 6.30922979e-05 -4.23787068e-04 -1.22300353e-01 -9.92056196e-01]]","[0.9935438792090016, 0.9367465575432752]"
45,60,10230,7560,"[[0.9650733361299927, -0.02852379660421323, -0.001033397438946278, 7.774056155054873e-05], [-0.02852378460302363, 0.9650726978306728, -2.338067242576528e-05, -0.0003960123031770822], [0.001034907291644754, -5.719836438498058e-06, -0.9575136700273985, 0.1171345631892716], [6.004496876046425e-05, -0.0003975227319585888, -0.1171345476653522, -0.9575130320297487]]","[[ 1.00000000e+00 -2.95560923e-02 -1.07079680e-03  8.05540456e-05]
 [-2.95560799e-02  9.99999339e-01 -2.42268349e-05 -4.10344259e-04]
 [ 1.07236129e-03 -5.92684123e-06 -9.92166744e-01  1.21373743e-01]
 [ 6.22180372e-05 -4.11909351e-04 -1.21373727e-01 -9.92166083e-01]]","[0.9935971321932957, 0.9365495390159257]"
45,60,10300,7560,"[[0.9649967757435722, -0.02865371017559099, -0.001027242571537322, 7.658467839475946e-05], [-0.02865369831637837, 0.964996148602447, -2.233895115482699e-05, -0.0003848464255572267], [0.001028720014475981, -6.352705873257682e-06, -0.957540948283656, 0.1162457379033659], [5.92221774509592e-05, -0.0003863224868850063, -0.1162457228652253, -0.9575403214350263]]","[[ 1.00000000e+00 -2.96930631e-02 -1.06450363e-03  7.93626262e-05]
 [-2.96930508e-02  9.99999350e-01 -2.31492495e-05 -3.98805919e-04]
 [ 1.06603466e-03 -6.58313689e-06 -9.92273728e-01  1.20462307e-01]
 [ 6.13703371e-05 -4.00335521e-04 -1.20462291e-01 -9.92273079e-01]]","[0.9936504853782242, 0.9363430650582395]"
45,60,10370,7560,"[[0.964915291436288, -0.02878861407653449, -0.001021282897433825, 7.546152582250622e-05], [-0.02878860235558195, 0.9649146749597188, -2.132847737587086e-05, -0.0003739679058686191], [0.00102272901692105, -6.965734271789582e-06, -0.9575606258294309, 0.115370622002309], [5.842444903038078e-05, -0.000375410757623568, -0.1153706074307131, -0.9575600096365648]]","[[ 1.00000000e+00 -2.98353797e-02 -1.05841715e-03  7.82053373e-05]
 [-2.98353675e-02  9.99999361e-01 -2.21039894e-05 -3.87565530e-04]
 [ 1.05991586e-03 -7.21901117e-06 -9.92377916e-01  1.19565544e-01]
 [ 6.05487855e-05 -3.89060844e-04 -1.19565529e-01 -9.92377277e-01]]","[0.9937039049718533, 0.9361266768501301]"
45,60,10440,7560,"[[0.9648286379669762, -0.0289287242952832, -0.001015522389316524, 7.437052508880852e-05], [-0.02892871270899505, 0.9648280316723119, -2.034779679736896e-05, -0.0003633723416275419], [0.001016938231895679, -7.559802762807807e-06, -0.9575725473956616, 0.1145087041039247], [5.765139761695697e-05, -0.0003647830777458679, -0.1145086899804276, -0.9575719413762687]]","[[ 1.00000000e+00 -2.99832770e-02 -1.05254172e-03  7.70815896e-05]
 [-2.99832650e-02  9.99999372e-01 -2.10895448e-05 -3.76618528e-04]
 [ 1.05400917e-03 -7.83538389e-06 -9.92479400e-01  1.18682945e-01]
 [ 5.97529917e-05 -3.78080691e-04 -1.18682930e-01 -9.92478772e-01]]","[0.9937573617212618, 0.9358999131621929]"
45,60,10510,7560,"[[0.9647364221280772, -0.02907430529059291, -0.001009964981240382, 7.331111267206244e-05], [-0.02907429383515719, 0.9647358255437264, -1.939567641902004e-05, -0.0003530536163797457], [0.001011351564106474, -8.136184797412132e-06, -0.9575763986179533, 0.1136595228048657], [5.690267034117919e-05, -0.0003544333059109686, -0.1136595091116979, -0.9575758023007912]]","[[ 1.00000000e+00 -3.01370453e-02 -1.04688178e-03  7.59908209e-05]
 [-3.01370335e-02  9.99999382e-01 -2.01046379e-05 -3.65958627e-04]
 [ 1.04831904e-03 -8.43358311e-06 -9.92578259e-01  1.17814068e-01]
 [ 5.89826081e-05 -3.67388748e-04 -1.17814054e-01 -9.92577641e-01]]","[0.9938107268776434, 0.9356621163281125]"
45,60,10580,7560,"[[0.964638571522948, -0.02922560692161635, -0.001004615378221465, 7.228280382269017e-05], [-0.0292255955934636, 0.9646379841867251, -1.847057822650631e-05, -0.0003430070508076121], [0.001005973679266447, -8.695624500290751e-06, -0.9575721832581399, 0.1128226433421223], [5.617795532927391e-05, -0.0003443566892520469, -0.1128226300622802, -0.9575715961813498]]","[[ 1.00000000e+00 -3.02969504e-02 -1.04144226e-03  7.49325249e-05]
 [-3.02969386e-02  9.99999391e-01 -1.91476671e-05 -3.55580899e-04]
 [ 1.04285036e-03 -9.01438607e-06 -9.92674574e-01  1.16958462e-01]
 [ 5.82373098e-05 -3.56980012e-04 -1.16958448e-01 -9.92673966e-01]]","[0.9938641779035089, 0.9354129640920962]"
45,60,10650,7560,"[[0.9645346933661432, -0.02938290672490601, -0.00099947802848202, 7.128510288228644e-05], [-0.02938289552038426, 0.9645341148250552, -1.757125015812769e-05, -0.0003332273698595056], [0.001000808996224027, -9.239192402916378e-06, -0.9575595816723798, 0.1119976095375309], [5.547694203284265e-05, -0.0003345479171783335, -0.1119975966546495, -0.957559003383282]]","[[ 1.00000000e+00 -3.04632969e-02 -1.03622818e-03  7.39062093e-05]
 [-3.04632853e-02  9.99999400e-01 -1.82173335e-05 -3.45479921e-04]
 [ 1.03760809e-03 -9.57891143e-06 -9.92768418e-01  1.16115688e-01]
 [ 5.75167927e-05 -3.46849024e-04 -1.16115675e-01 -9.92767818e-01]]","[0.9939175995499643, 0.9351517861321432]"
45,60,10720,7560,"[[0.9644244722913842, -0.02954650341407028, -0.0009945579063089988, 7.031757660565325e-05], [-0.02954649233002682, 0.9644239021006025, -1.669590595541632e-05, -0.0003237094828301011], [0.000995862445413794, -9.767383159112989e-06, -0.9575383454655165, 0.111183997995648], [5.479935885269573e-05, -0.0003250018001654828, -0.111183985494151, -0.9575377755195681]]","[[ 1.00000000e+00 -3.06364099e-02 -1.03124499e-03  7.29114395e-05]
 [-3.06363984e-02  9.99999409e-01 -1.73117817e-05 -3.35650424e-04]
 [ 1.03259765e-03 -1.01276807e-05 -9.92859859e-01  1.15285335e-01]
 [ 5.68207884e-05 -3.36990412e-04 -1.15285322e-01 -9.92859268e-01]]","[0.9939709751643396, 0.9348779683683698]"
45,60,10790,7560,"[[0.9643075112815755, -0.02971672056853319, -0.000989860098701505, 6.937979060556431e-05], [-0.02971670960125378, 0.9643069490040175, -1.584373846771642e-05, -0.0003144474701072257], [0.000991139100503905, -1.028173647617768e-05, -0.9575081395792766, 0.1103813982815136], [5.414496131743757e-05, -0.0003157124394736986, -0.110381386146264, -0.9575075775396813]]","[[ 1.00000000e+00 -3.08166433e-02 -1.02649838e-03  7.19477862e-05]
 [-3.08166319e-02  9.99999417e-01 -1.64301722e-05 -3.26086302e-04]
 [ 1.02782472e-03 -1.06623005e-05 -9.92948959e-01  1.14467011e-01]
 [ 5.61490610e-05 -3.27398092e-04 -1.14466998e-01 -9.92948376e-01]]","[0.9940242313089654, 0.9345907902042552]"
45,60,10860,7560,"[[0.9641836144630686, -0.02989389617701421, -0.0009853908040662412, 6.847142368756374e-05], [-0.02989388532324455, 0.9641830596672903, -1.501308165539965e-05, -0.0003054373940183805], [0.000986645120256917, -1.078271303825711e-05, -0.9574688275548154, 0.1095894123544149], [5.351356909507704e-05, -0.0003066758063314264, -0.1095894005709662, -0.9574682729903904]]","[[ 1.00000000e+00 -3.10043603e-02 -1.02199497e-03  7.10149215e-05]
 [-3.10043490e-02  9.99999425e-01 -1.55707704e-05 -3.16783432e-04]
 [ 1.02329588e-03 -1.11832569e-05 -9.93035780e-01  1.13660314e-01]
 [ 5.55014297e-05 -3.18067847e-04 -1.13660302e-01 -9.93035205e-01]]","[0.9940775100989107, 0.9342897177774312]"
45,60,10930,7560,"[[0.9640522336297752, -0.0300784074082413, -0.0009811557545133774, 6.759211704688186e-05], [-0.030078396664591, 0.9640516858903566, -1.420274334186668e-05, -0.0002966735398834171], [0.000982386214427847, -1.127143087882289e-05, -0.9574199143485009, 0.1088076463469902], [5.290499288812897e-05, -0.0002978861623172699, -0.1088076349014133, -0.957419366834078]]","[[ 1.00000000e+00 -3.11999769e-02 -1.01774128e-03  7.01125050e-05]
 [-3.11999657e-02  9.99999432e-01 -1.47323380e-05 -3.07735960e-04]
 [ 1.01901762e-03 -1.16917222e-05 -9.93120374e-01  1.12864887e-01]
 [ 5.48777245e-05 -3.08993799e-04 -1.12864875e-01 -9.93119806e-01]]","[0.9941306404968158, 0.9339738257130821]"
45,60,11000,7560,"[[0.9639131247243872, -0.03027065147225005, -0.0009771622399187129, 6.674162527723998e-05], [-0.03027064083545539, 0.9639125836196374, -1.341134222170937e-05, -0.0002881515755301679], [0.0009783696446432066, -1.174869059702326e-05, -0.9573612065004384, 0.1080357243324842], [5.231913039864273e-05, -0.0002893391230844907, -0.10803571321139, -0.9573606656145632]]","[[ 1.00000000e+00 -3.14039208e-02 -1.01374513e-03  6.92402910e-05]
 [-3.14039098e-02  9.99999439e-01 -1.39134346e-05 -2.98939363e-04]
 [ 1.01499774e-03 -1.21885368e-05 -9.93202792e-01  1.12080354e-01]
 [ 5.42778483e-05 -3.00171370e-04 -1.12080343e-01 -9.93202231e-01]]","[0.994183775655408, 0.9336424727438654]"
